2026-02-17 23:15:59 | INFO     | mu_supervisor | Supervisor started — loop interval=30s
2026-02-19 20:25:50 | INFO     | mu_supervisor | Stuck count: 1/3
2026-02-19 20:25:52 | INFO     | mu_supervisor | Step 13: pos=(91,6) target=(99,10) dist=8.9
2026-02-19 20:25:52 | INFO     | mu_supervisor | Stuck count: 2/3
2026-02-19 20:25:55 | INFO     | mu_supervisor | Step 14: pos=(91,6) target=(99,10) dist=8.9
2026-02-19 20:25:55 | INFO     | mu_supervisor | Stuck count: 3/3
2026-02-19 20:25:55 | INFO     | mu_supervisor | Stuck against wall — detouring (sign=1)
2026-02-19 20:25:57 | INFO     | mu_supervisor | Step 15: pos=(89,9) target=(99,10) dist=10.0
2026-02-19 20:26:00 | INFO     | mu_supervisor | Step 16: pos=(92,9) target=(99,10) dist=7.1
2026-02-19 20:26:02 | INFO     | mu_supervisor | Step 17: pos=(95,9) target=(99,10) dist=4.1
2026-02-19 20:26:04 | INFO     | mu_supervisor | Step 18: pos=(98,9) target=(99,10) dist=1.4
2026-02-19 20:26:04 | INFO     | mu_supervisor | Reached spot!
2026-02-19 20:26:07 | INFO     | mu_supervisor | Activated MU Helper at Aida — farming until level 400
2026-02-19 20:26:12 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 390 / 400 (stale 0s)
2026-02-19 20:26:17 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 390 / 400 (stale 5s)
2026-02-19 20:26:22 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 390 / 400 (stale 10s)
2026-02-19 20:26:27 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 390 / 400 (stale 15s)
2026-02-19 20:26:27 | WARNING  | mu_supervisor | Level stagnant for 15s — re-enabling MU Helper
2026-02-19 20:26:33 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 390 / 400 (stale 21s)
2026-02-19 20:26:38 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 390 / 400 (stale 26s)
2026-02-19 20:26:43 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 390 / 400 (stale 31s)
2026-02-19 20:26:43 | WARNING  | mu_supervisor | Level stagnant for 31s — assuming stuck/dead, re-navigating
2026-02-19 20:26:43 | INFO     | mu_supervisor | Already at Aida (read: 'Aida(98,9)') — skipping warp
2026-02-19 20:26:43 | INFO     | mu_supervisor | Walking to Aida spot (99, 10)
2026-02-19 20:26:43 | INFO     | mu_supervisor | Navigating to waypoint 1 (84, 8)
2026-02-19 20:26:43 | INFO     | mu_supervisor | Step 1: pos=(98,9) target=(84,8) dist=14.0
2026-02-19 20:26:46 | INFO     | mu_supervisor | Step 2: pos=(98,9) target=(84,8) dist=14.0
2026-02-19 20:26:46 | INFO     | mu_supervisor | Stuck count: 1/3
2026-02-19 20:26:48 | INFO     | mu_supervisor | Step 3: pos=(94,9) target=(84,8) dist=10.0
2026-02-19 20:26:50 | INFO     | mu_supervisor | Step 4: pos=(91,9) target=(84,8) dist=7.1
2026-02-19 20:26:53 | INFO     | mu_supervisor | Step 5: pos=(88,9) target=(84,8) dist=4.1
2026-02-19 20:26:55 | INFO     | mu_supervisor | Step 6: pos=(85,9) target=(84,8) dist=1.4
2026-02-19 20:26:55 | INFO     | mu_supervisor | Reached waypoint 1!
2026-02-19 20:26:55 | INFO     | mu_supervisor | Navigating to spot (99, 10)
2026-02-19 20:26:55 | INFO     | mu_supervisor | Step 7: pos=(85,9) target=(99,10) dist=14.0
2026-02-19 20:26:58 | INFO     | mu_supervisor | Step 8: pos=(88,9) target=(99,10) dist=11.0
2026-02-19 20:27:00 | INFO     | mu_supervisor | Step 9: pos=(91,9) target=(99,10) dist=8.1
2026-02-19 20:27:03 | INFO     | mu_supervisor | Step 10: pos=(94,9) target=(99,10) dist=5.1
2026-02-19 20:27:05 | INFO     | mu_supervisor | Step 11: pos=(97,9) target=(99,10) dist=2.2
2026-02-19 20:27:07 | INFO     | mu_supervisor | Step 12: pos=(100,9) target=(99,10) dist=1.4
2026-02-19 20:27:07 | INFO     | mu_supervisor | Reached spot!
2026-02-19 20:27:10 | INFO     | mu_supervisor | Activated MU Helper at Aida — farming until level 400
2026-02-19 20:27:15 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 391 / 400 (stale 0s)
2026-02-19 20:27:20 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 391 / 400 (stale 5s)
2026-02-19 20:27:25 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 391 / 400 (stale 10s)
2026-02-19 20:27:30 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 391 / 400 (stale 15s)
2026-02-19 20:27:30 | WARNING  | mu_supervisor | Level stagnant for 15s — re-enabling MU Helper
2026-02-19 20:27:36 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 391 / 400 (stale 21s)
2026-02-19 20:27:41 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 391 / 400 (stale 26s)
2026-02-19 20:27:46 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 391 / 400 (stale 31s)
2026-02-19 20:27:46 | WARNING  | mu_supervisor | Level stagnant for 31s — assuming stuck/dead, re-navigating
2026-02-19 20:27:46 | INFO     | mu_supervisor | Already at Aida (read: 'Aida(100,13)') — skipping warp
2026-02-19 20:27:46 | INFO     | mu_supervisor | Walking to Aida spot (99, 10)
2026-02-19 20:27:46 | INFO     | mu_supervisor | Navigating to waypoint 1 (84, 8)
2026-02-19 20:27:46 | INFO     | mu_supervisor | Step 1: pos=(100,13) target=(84,8) dist=16.8
2026-02-19 20:27:49 | INFO     | mu_supervisor | Step 2: pos=(97,13) target=(84,8) dist=13.9
2026-02-19 20:27:51 | INFO     | mu_supervisor | Step 3: pos=(94,12) target=(84,8) dist=10.8
2026-02-19 20:27:53 | INFO     | mu_supervisor | Step 4: pos=(91,11) target=(84,8) dist=7.6
2026-02-19 20:27:56 | INFO     | mu_supervisor | Step 5: pos=(88,10) target=(84,8) dist=4.5
2026-02-19 20:27:58 | INFO     | mu_supervisor | Step 6: pos=(85,8) target=(84,8) dist=1.0
2026-02-19 20:27:58 | INFO     | mu_supervisor | Reached waypoint 1!
2026-02-19 20:27:58 | INFO     | mu_supervisor | Navigating to spot (99, 10)
2026-02-19 20:27:58 | INFO     | mu_supervisor | Step 7: pos=(85,8) target=(99,10) dist=14.1
2026-02-19 20:28:01 | INFO     | mu_supervisor | Step 8: pos=(88,8) target=(99,10) dist=11.2
2026-02-19 20:28:03 | INFO     | mu_supervisor | Step 9: pos=(91,8) target=(99,10) dist=8.2
2026-02-19 20:28:06 | INFO     | mu_supervisor | Step 10: pos=(94,9) target=(99,10) dist=5.1
2026-02-19 20:28:08 | INFO     | mu_supervisor | Step 11: pos=(97,9) target=(99,10) dist=2.2
2026-02-19 20:28:10 | INFO     | mu_supervisor | Step 12: pos=(100,9) target=(99,10) dist=1.4
2026-02-19 20:28:10 | INFO     | mu_supervisor | Reached spot!
2026-02-19 20:28:13 | INFO     | mu_supervisor | Activated MU Helper at Aida — farming until level 400
2026-02-19 20:28:18 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 392 / 400 (stale 0s)
2026-02-19 20:28:23 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 392 / 400 (stale 5s)
2026-02-19 20:28:28 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 392 / 400 (stale 10s)
2026-02-19 20:28:33 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 392 / 400 (stale 15s)
2026-02-19 20:28:33 | WARNING  | mu_supervisor | Level stagnant for 15s — re-enabling MU Helper
2026-02-19 20:28:39 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 393 / 400 (stale 0s)
2026-02-19 20:28:44 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 393 / 400 (stale 5s)
2026-02-19 20:28:49 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 393 / 400 (stale 10s)
2026-02-19 20:28:54 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 393 / 400 (stale 15s)
2026-02-19 20:28:54 | WARNING  | mu_supervisor | Level stagnant for 15s — re-enabling MU Helper
2026-02-19 20:28:59 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 393 / 400 (stale 21s)
2026-02-19 20:29:04 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 393 / 400 (stale 26s)
2026-02-19 20:29:09 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 394 / 400 (stale 0s)
2026-02-19 20:29:14 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 394 / 400 (stale 5s)
2026-02-19 20:29:19 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 394 / 400 (stale 10s)
2026-02-19 20:29:24 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 394 / 400 (stale 15s)
2026-02-19 20:29:24 | WARNING  | mu_supervisor | Level stagnant for 15s — re-enabling MU Helper
2026-02-19 20:29:30 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 394 / 400 (stale 21s)
2026-02-19 20:29:35 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 394 / 400 (stale 26s)
2026-02-19 20:29:40 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 394 / 400 (stale 31s)
2026-02-19 20:29:40 | WARNING  | mu_supervisor | Level stagnant for 31s — assuming stuck/dead, re-navigating
2026-02-19 20:29:40 | INFO     | mu_supervisor | Already at Aida (read: 'Aida(100,14)') — skipping warp
2026-02-19 20:29:40 | INFO     | mu_supervisor | Walking to Aida spot (99, 10)
2026-02-19 20:29:40 | INFO     | mu_supervisor | Navigating to waypoint 1 (84, 8)
2026-02-19 20:29:41 | INFO     | mu_supervisor | Step 1: pos=(100,14) target=(84,8) dist=17.1
2026-02-19 20:29:43 | INFO     | mu_supervisor | Step 2: pos=(100,14) target=(84,8) dist=17.1
2026-02-19 20:29:43 | INFO     | mu_supervisor | Stuck count: 1/3
2026-02-19 20:29:45 | INFO     | mu_supervisor | Step 3: pos=(97,13) target=(84,8) dist=13.9
2026-02-19 20:29:48 | INFO     | mu_supervisor | Step 4: pos=(94,12) target=(84,8) dist=10.8
2026-02-19 20:29:50 | INFO     | mu_supervisor | Step 5: pos=(91,11) target=(84,8) dist=7.6
2026-02-19 20:29:53 | INFO     | mu_supervisor | Step 6: pos=(88,10) target=(84,8) dist=4.5
2026-02-19 20:29:55 | INFO     | mu_supervisor | Step 7: pos=(85,8) target=(84,8) dist=1.0
2026-02-19 20:29:55 | INFO     | mu_supervisor | Reached waypoint 1!
2026-02-19 20:29:55 | INFO     | mu_supervisor | Navigating to spot (99, 10)
2026-02-19 20:29:55 | INFO     | mu_supervisor | Step 8: pos=(85,8) target=(99,10) dist=14.1
2026-02-19 20:29:58 | INFO     | mu_supervisor | Step 9: pos=(88,8) target=(99,10) dist=11.2
2026-02-19 20:30:00 | INFO     | mu_supervisor | Step 10: pos=(91,8) target=(99,10) dist=8.2
2026-02-19 20:30:02 | INFO     | mu_supervisor | Step 11: pos=(94,9) target=(99,10) dist=5.1
2026-02-19 20:30:05 | INFO     | mu_supervisor | Step 12: pos=(97,9) target=(99,10) dist=2.2
2026-02-19 20:30:07 | INFO     | mu_supervisor | Step 13: pos=(100,9) target=(99,10) dist=1.4
2026-02-19 20:30:07 | INFO     | mu_supervisor | Reached spot!
2026-02-19 20:30:10 | INFO     | mu_supervisor | Activated MU Helper at Aida — farming until level 400
2026-02-19 20:30:15 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 394 / 400 (stale 0s)
2026-02-19 20:30:20 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 395 / 400 (stale 0s)
2026-02-19 20:30:25 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 395 / 400 (stale 5s)
2026-02-19 20:30:30 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 395 / 400 (stale 10s)
2026-02-19 20:30:35 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 395 / 400 (stale 15s)
2026-02-19 20:30:35 | WARNING  | mu_supervisor | Level stagnant for 15s — re-enabling MU Helper
2026-02-19 20:30:41 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 395 / 400 (stale 21s)
2026-02-19 20:30:46 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 395 / 400 (stale 26s)
2026-02-19 20:30:51 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 395 / 400 (stale 31s)
2026-02-19 20:30:51 | WARNING  | mu_supervisor | Level stagnant for 31s — assuming stuck/dead, re-navigating
2026-02-19 20:30:51 | INFO     | mu_supervisor | Already at Aida (read: 'Aida(100,9)') — skipping warp
2026-02-19 20:30:51 | INFO     | mu_supervisor | Walking to Aida spot (99, 10)
2026-02-19 20:30:51 | INFO     | mu_supervisor | Navigating to waypoint 1 (84, 8)
2026-02-19 20:30:51 | INFO     | mu_supervisor | Step 1: pos=(100,9) target=(84,8) dist=16.0
2026-02-19 20:30:53 | INFO     | mu_supervisor | Step 2: pos=(97,9) target=(84,8) dist=13.0
2026-02-19 20:30:56 | INFO     | mu_supervisor | Step 3: pos=(93,9) target=(84,8) dist=9.1
2026-02-19 20:30:58 | INFO     | mu_supervisor | Step 4: pos=(90,9) target=(84,8) dist=6.1
2026-02-19 20:31:01 | INFO     | mu_supervisor | Step 5: pos=(87,9) target=(84,8) dist=3.2
2026-02-19 20:31:03 | INFO     | mu_supervisor | Step 6: pos=(84,9) target=(84,8) dist=1.0
2026-02-19 20:31:03 | INFO     | mu_supervisor | Reached waypoint 1!
2026-02-19 20:31:03 | INFO     | mu_supervisor | Navigating to spot (99, 10)
2026-02-19 20:31:03 | INFO     | mu_supervisor | Step 7: pos=(84,9) target=(99,10) dist=15.0
2026-02-19 20:31:06 | INFO     | mu_supervisor | Step 8: pos=(87,9) target=(99,10) dist=12.0
2026-02-19 20:31:08 | INFO     | mu_supervisor | Step 9: pos=(90,9) target=(99,10) dist=9.1
2026-02-19 20:31:10 | INFO     | mu_supervisor | Step 10: pos=(93,9) target=(99,10) dist=6.1
2026-02-19 20:31:13 | INFO     | mu_supervisor | Step 11: pos=(96,9) target=(99,10) dist=3.2
2026-02-19 20:31:15 | INFO     | mu_supervisor | Step 12: pos=(99,9) target=(99,10) dist=1.0
2026-02-19 20:31:15 | INFO     | mu_supervisor | Reached spot!
2026-02-19 20:31:18 | INFO     | mu_supervisor | Activated MU Helper at Aida — farming until level 400
2026-02-19 20:31:23 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 396 / 400 (stale 0s)
2026-02-19 20:31:28 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 396 / 400 (stale 5s)
2026-02-19 20:31:33 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 396 / 400 (stale 10s)
2026-02-19 20:31:38 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 396 / 400 (stale 15s)
2026-02-19 20:31:38 | WARNING  | mu_supervisor | Level stagnant for 15s — re-enabling MU Helper
2026-02-19 20:31:44 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 396 / 400 (stale 21s)
2026-02-19 20:31:49 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 396 / 400 (stale 26s)
2026-02-19 20:31:54 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 396 / 400 (stale 31s)
2026-02-19 20:31:54 | WARNING  | mu_supervisor | Level stagnant for 31s — assuming stuck/dead, re-navigating
2026-02-19 20:31:54 | INFO     | mu_supervisor | Already at Aida (read: 'Aida(99,13)') — skipping warp
2026-02-19 20:31:54 | INFO     | mu_supervisor | Walking to Aida spot (99, 10)
2026-02-19 20:31:54 | INFO     | mu_supervisor | Navigating to waypoint 1 (84, 8)
2026-02-19 20:31:54 | INFO     | mu_supervisor | Step 1: pos=(99,13) target=(84,8) dist=15.8
2026-02-19 20:31:56 | INFO     | mu_supervisor | Step 2: pos=(96,13) target=(84,8) dist=13.0
2026-02-19 20:31:59 | INFO     | mu_supervisor | Step 3: pos=(96,13) target=(84,8) dist=13.0
2026-02-19 20:31:59 | INFO     | mu_supervisor | Stuck count: 1/3
2026-02-19 20:32:01 | INFO     | mu_supervisor | Step 4: pos=(96,13) target=(84,8) dist=13.0
2026-02-19 20:32:01 | INFO     | mu_supervisor | Stuck count: 2/3
2026-02-19 20:32:04 | INFO     | mu_supervisor | Step 5: pos=(94,12) target=(84,8) dist=10.8
2026-02-19 20:32:06 | INFO     | mu_supervisor | Step 6: pos=(94,12) target=(84,8) dist=10.8
2026-02-19 20:32:06 | INFO     | mu_supervisor | Stuck count: 1/3
2026-02-19 20:32:08 | INFO     | mu_supervisor | Step 7: pos=(91,11) target=(84,8) dist=7.6
2026-02-19 20:32:11 | INFO     | mu_supervisor | Step 8: pos=(88,10) target=(84,8) dist=4.5
2026-02-19 20:32:13 | INFO     | mu_supervisor | Step 9: pos=(85,8) target=(84,8) dist=1.0
2026-02-19 20:32:13 | INFO     | mu_supervisor | Reached waypoint 1!
2026-02-19 20:32:13 | INFO     | mu_supervisor | Navigating to spot (99, 10)
2026-02-19 20:32:13 | INFO     | mu_supervisor | Step 10: pos=(85,8) target=(99,10) dist=14.1
2026-02-19 20:32:16 | INFO     | mu_supervisor | Step 11: pos=(88,8) target=(99,10) dist=11.2
2026-02-19 20:32:18 | INFO     | mu_supervisor | Step 12: pos=(91,8) target=(99,10) dist=8.2
2026-02-19 20:32:21 | INFO     | mu_supervisor | Step 13: pos=(94,9) target=(99,10) dist=5.1
2026-02-19 20:32:23 | INFO     | mu_supervisor | Step 14: pos=(97,9) target=(99,10) dist=2.2
2026-02-19 20:32:25 | INFO     | mu_supervisor | Step 15: pos=(100,9) target=(99,10) dist=1.4
2026-02-19 20:32:25 | INFO     | mu_supervisor | Reached spot!
2026-02-19 20:32:28 | INFO     | mu_supervisor | Activated MU Helper at Aida — farming until level 400
2026-02-19 20:32:33 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 397 / 400 (stale 0s)
2026-02-19 20:32:38 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 397 / 400 (stale 5s)
2026-02-19 20:32:43 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 397 / 400 (stale 10s)
2026-02-19 20:32:48 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 397 / 400 (stale 15s)
2026-02-19 20:32:48 | WARNING  | mu_supervisor | Level stagnant for 15s — re-enabling MU Helper
2026-02-19 20:32:54 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 397 / 400 (stale 21s)
2026-02-19 20:32:59 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 397 / 400 (stale 26s)
2026-02-19 20:33:04 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 397 / 400 (stale 31s)
2026-02-19 20:33:04 | WARNING  | mu_supervisor | Level stagnant for 31s — assuming stuck/dead, re-navigating
2026-02-19 20:33:04 | INFO     | mu_supervisor | Already at Aida (read: 'Aida(100,13)') — skipping warp
2026-02-19 20:33:04 | INFO     | mu_supervisor | Walking to Aida spot (99, 10)
2026-02-19 20:33:04 | INFO     | mu_supervisor | Navigating to waypoint 1 (84, 8)
2026-02-19 20:33:04 | INFO     | mu_supervisor | Step 1: pos=(100,13) target=(84,8) dist=16.8
2026-02-19 20:33:07 | INFO     | mu_supervisor | Step 2: pos=(97,13) target=(84,8) dist=13.9
2026-02-19 20:33:09 | INFO     | mu_supervisor | Step 3: pos=(97,13) target=(84,8) dist=13.9
2026-02-19 20:33:09 | INFO     | mu_supervisor | Stuck count: 1/3
2026-02-19 20:33:11 | INFO     | mu_supervisor | Step 4: pos=(97,13) target=(84,8) dist=13.9
2026-02-19 20:33:11 | INFO     | mu_supervisor | Stuck count: 2/3
2026-02-19 20:33:14 | INFO     | mu_supervisor | Step 5: pos=(94,12) target=(84,8) dist=10.8
2026-02-19 20:33:16 | INFO     | mu_supervisor | Step 6: pos=(91,11) target=(84,8) dist=7.6
2026-02-19 20:33:19 | INFO     | mu_supervisor | Step 7: pos=(88,10) target=(84,8) dist=4.5
2026-02-19 20:33:21 | INFO     | mu_supervisor | Step 8: pos=(85,8) target=(84,8) dist=1.0
2026-02-19 20:33:21 | INFO     | mu_supervisor | Reached waypoint 1!
2026-02-19 20:33:21 | INFO     | mu_supervisor | Navigating to spot (99, 10)
2026-02-19 20:33:21 | INFO     | mu_supervisor | Step 9: pos=(85,8) target=(99,10) dist=14.1
2026-02-19 20:33:24 | INFO     | mu_supervisor | Step 10: pos=(88,8) target=(99,10) dist=11.2
2026-02-19 20:33:26 | INFO     | mu_supervisor | Step 11: pos=(91,8) target=(99,10) dist=8.2
2026-02-19 20:33:28 | INFO     | mu_supervisor | Step 12: pos=(96,7) target=(99,10) dist=4.2
2026-02-19 20:33:31 | INFO     | mu_supervisor | Step 13: pos=(98,9) target=(99,10) dist=1.4
2026-02-19 20:33:31 | INFO     | mu_supervisor | Reached spot!
2026-02-19 20:33:33 | INFO     | mu_supervisor | Activated MU Helper at Aida — farming until level 400
2026-02-19 20:33:38 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 398 / 400 (stale 0s)
2026-02-19 20:33:43 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 398 / 400 (stale 5s)
2026-02-19 20:33:48 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 398 / 400 (stale 10s)
2026-02-19 20:33:53 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 398 / 400 (stale 15s)
2026-02-19 20:33:53 | WARNING  | mu_supervisor | Level stagnant for 15s — re-enabling MU Helper
2026-02-19 20:33:59 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 398 / 400 (stale 21s)
2026-02-19 20:34:04 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 398 / 400 (stale 26s)
2026-02-19 20:34:09 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 398 / 400 (stale 31s)
2026-02-19 20:34:09 | WARNING  | mu_supervisor | Level stagnant for 31s — assuming stuck/dead, re-navigating
2026-02-19 20:34:09 | INFO     | mu_supervisor | Already at Aida (read: 'Aida(98,9)') — skipping warp
2026-02-19 20:34:09 | INFO     | mu_supervisor | Walking to Aida spot (99, 10)
2026-02-19 20:34:09 | INFO     | mu_supervisor | Navigating to waypoint 1 (84, 8)
2026-02-19 20:34:10 | INFO     | mu_supervisor | Step 1: pos=(98,9) target=(84,8) dist=14.0
2026-02-19 20:34:12 | INFO     | mu_supervisor | Step 2: pos=(98,9) target=(84,8) dist=14.0
2026-02-19 20:34:12 | INFO     | mu_supervisor | Stuck count: 1/3
2026-02-19 20:34:14 | INFO     | mu_supervisor | Step 3: pos=(94,9) target=(84,8) dist=10.0
2026-02-19 20:34:17 | INFO     | mu_supervisor | Step 4: pos=(94,9) target=(84,8) dist=10.0
2026-02-19 20:34:17 | INFO     | mu_supervisor | Stuck count: 1/3
2026-02-19 20:34:19 | INFO     | mu_supervisor | Step 5: pos=(91,9) target=(84,8) dist=7.1
2026-02-19 20:34:22 | INFO     | mu_supervisor | Step 6: pos=(88,9) target=(84,8) dist=4.1
2026-02-19 20:34:24 | INFO     | mu_supervisor | Step 7: pos=(85,9) target=(84,8) dist=1.4
2026-02-19 20:34:24 | INFO     | mu_supervisor | Reached waypoint 1!
2026-02-19 20:34:24 | INFO     | mu_supervisor | Navigating to spot (99, 10)
2026-02-19 20:34:24 | INFO     | mu_supervisor | Step 8: pos=(85,9) target=(99,10) dist=14.0
2026-02-19 20:34:27 | INFO     | mu_supervisor | Step 9: pos=(88,9) target=(99,10) dist=11.0
2026-02-19 20:34:29 | INFO     | mu_supervisor | Step 10: pos=(91,9) target=(99,10) dist=8.1
2026-02-19 20:34:31 | INFO     | mu_supervisor | Step 11: pos=(94,9) target=(99,10) dist=5.1
2026-02-19 20:34:34 | INFO     | mu_supervisor | Step 12: pos=(97,9) target=(99,10) dist=2.2
2026-02-19 20:34:36 | INFO     | mu_supervisor | Step 13: pos=(100,9) target=(99,10) dist=1.4
2026-02-19 20:34:36 | INFO     | mu_supervisor | Reached spot!
2026-02-19 20:34:39 | INFO     | mu_supervisor | Activated MU Helper at Aida — farming until level 400
2026-02-19 20:34:44 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 399 / 400 (stale 0s)
2026-02-19 20:34:49 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 399 / 400 (stale 5s)
2026-02-19 20:34:54 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 399 / 400 (stale 10s)
2026-02-19 20:34:59 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 399 / 400 (stale 15s)
2026-02-19 20:34:59 | WARNING  | mu_supervisor | Level stagnant for 15s — re-enabling MU Helper
2026-02-19 20:35:05 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 399 / 400 (stale 21s)
2026-02-19 20:35:10 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 399 / 400 (stale 26s)
2026-02-19 20:35:15 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 399 / 400 (stale 31s)
2026-02-19 20:35:15 | WARNING  | mu_supervisor | Level stagnant for 31s — assuming stuck/dead, re-navigating
2026-02-19 20:35:15 | INFO     | mu_supervisor | Already at Aida (read: 'Aida(101,14)') — skipping warp
2026-02-19 20:35:15 | INFO     | mu_supervisor | Walking to Aida spot (99, 10)
2026-02-19 20:35:15 | INFO     | mu_supervisor | Navigating to waypoint 1 (84, 8)
2026-02-19 20:35:15 | INFO     | mu_supervisor | Step 1: pos=(101,14) target=(84,8) dist=18.0
2026-02-19 20:35:17 | INFO     | mu_supervisor | Step 2: pos=(98,13) target=(84,8) dist=14.9
2026-02-19 20:35:20 | INFO     | mu_supervisor | Step 3: pos=(95,12) target=(84,8) dist=11.7
2026-02-19 20:35:22 | INFO     | mu_supervisor | Step 4: pos=(92,11) target=(84,8) dist=8.5
2026-02-19 20:35:25 | INFO     | mu_supervisor | Step 5: pos=(89,10) target=(84,8) dist=5.4
2026-02-19 20:35:27 | INFO     | mu_supervisor | Step 6: pos=(86,9) target=(84,8) dist=2.2
2026-02-19 20:35:29 | INFO     | mu_supervisor | Step 7: pos=(83,7) target=(84,8) dist=1.4
2026-02-19 20:35:29 | INFO     | mu_supervisor | Reached waypoint 1!
2026-02-19 20:35:29 | INFO     | mu_supervisor | Navigating to spot (99, 10)
2026-02-19 20:35:30 | INFO     | mu_supervisor | Step 8: pos=(83,7) target=(99,10) dist=16.3
2026-02-19 20:35:32 | INFO     | mu_supervisor | Step 9: pos=(86,7) target=(99,10) dist=13.3
2026-02-19 20:35:34 | INFO     | mu_supervisor | Step 10: pos=(89,7) target=(99,10) dist=10.4
2026-02-19 20:35:37 | INFO     | mu_supervisor | Step 11: pos=(91,6) target=(99,10) dist=8.9
2026-02-19 20:35:39 | INFO     | mu_supervisor | Step 12: pos=(91,6) target=(99,10) dist=8.9
2026-02-19 20:35:39 | INFO     | mu_supervisor | Stuck count: 1/3
2026-02-19 20:35:42 | INFO     | mu_supervisor | Step 13: pos=(91,6) target=(99,10) dist=8.9
2026-02-19 20:35:42 | INFO     | mu_supervisor | Stuck count: 2/3
2026-02-19 20:35:44 | INFO     | mu_supervisor | Step 14: pos=(91,6) target=(99,10) dist=8.9
2026-02-19 20:35:44 | INFO     | mu_supervisor | Stuck count: 3/3
2026-02-19 20:35:44 | INFO     | mu_supervisor | Stuck against wall — detouring (sign=1)
2026-02-19 20:35:46 | INFO     | mu_supervisor | Step 15: pos=(89,9) target=(99,10) dist=10.0
2026-02-19 20:35:49 | INFO     | mu_supervisor | Step 16: pos=(92,9) target=(99,10) dist=7.1
